1061,116600,12167,53219,29487,14313,53385,12131,65534,438,560,14881,65535,13760,53878,11639,10933,42474,46996,51026,27408,37236,65494,482,2908,19352,1375,14677,50453,65493,51590,27527,37097,19350,11708,49724,36873,29319,26614,25946,6646,7030,6787,29468,26469,26235,10816,50175,36828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1062,116710,13180,52924,29131,15449,52369,13146,65534,438,560,16032,65535,14883,52878,12638,11960,41930,46564,49873,27145,37555,65494,482,2908,19285,1375,15846,49283,65493,50452,27268,37411,19290,12552,48777,36974,29363,26728,26053,6646,7030,6787,29505,26576,26335,11595,49231,36962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1063,116820,14228,52619,28764,16613,51324,14190,65534,438,560,17211,65535,16040,51848,13667,13025,41428,46045,48687,26875,37882,65494,482,2908,19205,1375,17049,48083,65493,49283,27000,37735,19218,13481,47844,36981,29422,26857,26184,6646,7030,6787,29556,26698,26454,12459,48306,36981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1064,116930,15306,52304,28383,17806,50252,15261,65534,438,560,18415,65535,17211,50789,14725,14124,40856,45567,47474,26605,38212,65494,482,2908,19110,1375,18282,46856,65493,48084,26730,38064,19132,14403,46843,37060,29502,27007,26337,6646,7030,6787,29626,26836,26598,13359,47354,36996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1065,117040,16412,51979,27992,19019,49154,16358,65534,438,560,19643,65535,18417,49704,15809,15253,40262,45080,46234,26330,38548,65494,482,2908,18992,1375,19544,45602,65493,46856,26458,38396,19024,15349,45807,37147,29608,27188,26517,6646,7030,6787,29719,27003,26764,14247,46333,37089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1066,117150,17546,51647,27591,20260,48032,17480,65534,438,560,20894,65535,19641,48594,16918,16413,39716,44507,44965,26049,38891,65494,482,2908,18844,1375,20835,44323,65493,45602,26179,38736,18893,16378,44793,37135,29747,27403,26736,6646,7030,6787,29841,27201,26964,15197,45317,37111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1067,117260,18701,51305,27180,21528,46888,18622,65534,438,560,22165,65535,20895,47460,18051,17604,39133,43941,43671,25768,39237,65494,482,2908,18663,1375,22155,43020,65493,44323,25898,39081,18728,17424,43736,37146,29931,27663,27004,6646,7030,6787,30003,27436,27210,16201,44293,37087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1068,117370,19884,50956,26759,22804,45724,19785,65534,438,560,23448,65535,22164,46306,19204,18819,38514,43389,42361,25484,39587,65494,482,14446,18431,1375,23495,41699,65493,43019,25616,39429,18524,18480,42638,37187,30172,27982,27330,6646,7030,6787,30215,27724,27508,17200,43208,37127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1069,117480,21089,50602,26331,24094,44542,20966,65534,438,560,24750,65535,23450,45133,20376,20056,37936,42766,41030,25197,39943,65494,482,14446,18134,1375,24860,40356,65493,41698,25331,39782,18261,19605,41560,37139,30488,28376,27734,6646,7030,6787,30492,28079,27875,18239,42120,37133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1070,117590,22316,50242,25897,25401,43345,22162,65534,438,560,26065,65535,24750,43942,21565,21319,37353,42124,39676,24909,40302,65494,482,14446,17760,1375,26252,38994,65493,40356,25042,40140,17929,20772,40465,37070,30897,28863,28241,6646,7030,6787,30855,28517,28334,19340,41037,37063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1071,117700,23561,49879,25460,26719,42133,23373,65534,438,560,27386,65535,26064,42737,22770,22602,36732,41504,38308,24621,40663,65494,482,14446,17279,1375,27665,37619,65493,38994,24754,40500,17508,21951,39329,37026,31423,29468,28866,6646,7030,6787,31323,29061,28905,20456,39912,37025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1072,117810,24822,49512,25017,28044,40909,24597,65534,438,560,28714,65535,27385,41519,23988,23900,36140,40834,36926,24330,41030,65494,482,14446,16653,1375,29096,36230,65493,37618,24465,40864,16960,23186,38207,36914,32095,30218,29642,6646,7030,6787,31923,29735,29610,21600,38769,36970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1073,117920,26097,49141,24571,29377,39675,25830,65534,438,560,30048,65535,28715,40289,25217,25212,35564,40132,35530,24039,41401,65494,482,14446,15860,1375,30549,34827,65493,36230,24174,41233,16253,24460,37088,36758,32942,31141,30601,6646,7030,6787,32685,30569,30486,22801,37649,36837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1074,118030,27385,48770,24123,30714,38432,27073,65534,438,560,31385,65535,30048,39050,26455,26541,34957,39457,34121,23749,41773,65494,482,14446,14883,1375,32023,33413,65493,34826,23883,41604,15369,25723,35936,36647,33981,32255,31757,6646,7030,6787,33634,31587,31557,24012,36507,36715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1075,118140,28684,48397,23674,32049,37183,28322,65534,438,560,32720,65535,31385,37804,27701,27880,34364,38770,32704,23459,42149,65494,482,14446,13723,1375,33510,31995,65493,33412,23594,41979,14300,26976,34788,36543,35205,33553,33099,6646,7030,6787,34777,32798,32825,25210,35343,36626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1076,118250,29987,48026,23226,33381,35930,29576,65507,438,560,34051,65506,32719,36552,28953,29222,33798,38064,31286,23169,42527,65494,482,14446,12424,1375,35002,30578,65493,31995,23303,42356,13063,28201,33658,36447,36565,34985,34580,6646,7030,6787,36087,34173,34264,26399,34202,36525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1077,118360,31292,47657,22780,34713,34674,30832,65507,438,560,35383,65506,34051,35298,30209,30567,33212,37394,29870,22882,42902,65494,482,14446,11071,1375,36492,29164,65493,30577,23014,42733,11727,29364,32512,36430,37982,36474,36115,6646,7030,6787,37498,35646,35803,27542,33063,36470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1078,118470,32601,47288,22336,36044,33417,32090,65507,438,64761,36711,65506,35383,34041,31466,31917,32626,36733,28460,22596,43275,65494,482,14446,9735,1375,37971,27760,65493,29163,22728,43107,10376,30487,31361,36458,39375,37939,37621,6646,7030,6787,38924,37134,37353,28632,31908,36486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1079,118580,33908,46920,21893,37369,32162,33347,65507,438,64761,38032,65506,36711,32785,32723,33268,32067,36050,27065,22312,43644,65494,482,14446,8482,1375,39428,26375,65493,27760,22443,43479,9074,31591,30230,36485,40668,39304,39023,6646,7030,6787,40286,38561,38835,29701,30769,36509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1080,118690,35211,46554,21452,38686,30909,34600,65507,438,64761,39347,65506,38032,31532,33977,34615,31499,35387,25690,22032,44005,65494,482,14446,7381,1375,40853,25010,65493,26375,22160,43845,7891,32661,29096,36548,41793,40502,40253,6646,7030,6787,41511,39851,40174,30746,29642,36544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1081,118800,36510,46190,21012,39999,29663,35847,65507,438,64761,40655,65506,39346,30282,35227,35958,30925,34739,24335,21755,44359,65494,482,14446,6467,1375,42245,23667,65493,25010,21882,44202,6883,33709,27958,36638,42715,41500,41273,6646,7030,6787,42546,40954,41317,31759,28509,36620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1082,118910,37803,45827,20575,41302,28423,37087,65507,438,64761,41952,65506,40654,29039,36471,37299,30374,34069,23005,21482,44704,65494,482,14446,5763,1375,43599,22351,65493,23667,21607,44552,6071,34758,26839,36709,43407,42269,42058,6646,7030,6787,43362,41842,42234,32764,27386,36692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1083,119020,39089,45465,20139,42594,27193,38318,65507,438,64761,43237,65506,41953,27805,37706,38633,29826,33404,21703,21214,45040,65494,482,14446,5296,1375,44910,21064,65493,22350,21336,44893,5483,35795,25726,36784,43844,42784,42584,6646,7030,6787,43933,42488,42900,33768,26280,36749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1084,119130,40361,45106,19705,43870,25975,39536,65507,438,64761,44506,65506,43234,26581,38930,39953,29271,32756,20431,20951,45364,65494,482,14446,5075,1375,46177,19808,65493,21063,21071,45223,5141,36815,24616,36875,44016,43038,42839,6646,7030,6787,44240,42874,43295,34754,25173,36826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1085,119240,41620,44748,19274,45133,24770,40741,65507,438,64761,45760,65506,44506,25370,40142,41262,28735,32090,19190,20693,45678,65494,482,14446,5093,1375,47399,18582,65493,19808,20811,45542,5038,37837,23526,36943,43926,43031,42826,6646,7030,6787,44281,42998,43417,35733,24076,36899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1086,119350,42865,44392,18845,46376,23582,41929,65507,438,64761,46996,65506,45758,24173,41338,42558,28211,31420,17981,20442,45981,65494,482,14446,5363,1375,48577,17390,65493,18582,20555,45851,5181,38859,22451,36995,43574,42764,42548,6646,7030,6787,44058,42860,43269,36716,23001,36948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1087,119460,44095,44039,18419,47603,22412,43099,65507,438,64761,48209,65506,46992,22994,42517,43838,27682,30764,16807,20197,46272,65494,482,14446,5881,1375,49707,16234,65493,17390,20307,46148,5578,39871,21383,37053,42966,42243,42008,6646,7030,6787,43573,42464,42853,37690,21931,37000,0,0,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1088,119570,45305,43690,17998,48802,21262,44248,65507,438,64761,49399,65506,48208,21834,43677,45099,27172,30099,15669,19958,46551,65494,482,14446,6624,1375,50791,15113,65493,16234,20066,46432,6210,40884,20338,37083,42121,41486,41225,6646,7030,6787,42839,41822,42180,38659,20874,37047,0,0,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1089,119680,46495,43343,17580,49977,20135,45374,65507,438,64761,50563,65506,49393,20695,44815,46339,26682,29424,14566,19727,46818,65494,482,14446,7581,1375,51829,14027,65493,15113,19830,46706,7060,41907,19319,37080,41057,40510,40221,6646,7030,6787,41874,40952,41273,39634,19843,37059,0,0,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1090,119790,47664,43003,17170,51131,19032,46476,65507,438,64761,51698,65506,50557,19579,45930,47557,26197,28762,13498,19504,47072,65494,482,14446,8728,1375,52824,12978,65493,14027,19603,46967,8114,42933,18315,37059,39805,39347,39025,6646,7030,6787,40703,39876,40154,40613,18829,37050,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1091,119900,48807,42671,16769,52250,17955,47551,65507,438,64761,52803,65506,51693,18489,47019,48750,25730,28099,12469,19288,47315,65494,482,14446,10017,1375,53776,11966,65493,12977,19384,47215,9339,43974,17336,36995,38406,38037,37680,6646,7030,6787,39360,38631,38861,41599,17830,37019,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1092,120010,49918,42343,16375,53341,16906,48599,65507,438,64761,53875,65506,52798,17425,48081,49918,25289,27421,11473,19081,47548,65494,482,14446,11391,1375,54690,10988,65493,11965,19172,47453,10675,45049,16389,36868,36915,36634,36244,6646,7030,6787,37897,37265,37446,42609,16861,36930,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1093,120120,51006,42027,15993,54394,15887,49616,65507,438,64761,54908,65506,53872,16391,49113,51056,24859,26750,10514,18882,47770,65494,482,14446,12772,1375,55565,10047,65493,10988,18969,47680,12062,46149,15464,36693,35405,35210,34791,6646,7030,6787,36374,35839,35972,43649,15920,36785,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1094,120230,52063,41715,15618,55411,14900,50602,65507,438,64761,55904,65506,54911,15388,50115,52163,24442,26079,9590,18691,47983,65494,482,14446,14087,1375,56412,9137,65493,10047,18774,47898,13420,47270,14566,36469,33963,33852,33409,6646,7030,6787,34876,34434,34524,44709,15003,36596,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1095,120340,53088,41413,15253,56381,13946,51554,65507,438,64761,56859,65506,55901,14417,51085,53241,24051,25400,8692,18509,48189,65494,482,14446,15257,1375,57237,8258,65493,9136,18588,48107,14668,48406,13700,36200,32669,32637,32178,6646,7030,6787,33490,33139,33194,45789,14117,36352,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1096,120450,54078,41124,14904,57315,13027,52472,65507,438,64761,57767,65506,56856,13480,52020,54285,23677,24740,7832,18337,48387,65494,482,14446,16241,1375,58037,7414,65493,8258,18411,48309,15748,49516,12866,35925,31568,31612,31145,6646,7030,6787,32280,32014,32045,46868,13264,36081,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1097,120560,55028,40845,14567,58200,12145,53353,65507,438,64761,58629,65506,57769,12579,52920,55287,23319,24106,7006,18173,48576,65494,482,14446,17033,1375,58812,6606,65493,7416,18242,48503,16635,50575,12064,35666,30670,30785,30315,6646,7030,6787,31274,31087,31103,47904,12442,35818,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1098,120670,55939,40576,14244,59044,11301,54197,65507,438,64761,59447,65506,58626,11716,53783,56250,22986,23486,6214,18019,48758,65494,482,14446,17647,1375,59561,5832,65493,6606,18084,48689,17331,51588,11302,35419,29954,30135,29665,6646,7030,6787,30465,30351,30358,48893,11660,35568,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1099,120780,56810,40320,13936,59839,10496,55002,65507,438,64761,60216,65506,59449,10891,54607,57176,22674,22888,5462,17875,48931,65494,482,14446,18121,1375,60280,5100,65493,5833,17934,48867,17870,52548,10575,35186,29387,29629,29164,6646,7030,6787,29822,29777,29779,49837,10916,35325,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1100,120890,57639,40080,13646,60578,9731,55766,65507,438,64761,60935,65506,60216,10106,55391,58059,22381,22323,4750,17741,49093,65494,482,14446,18487,1375,60961,4412,65493,5100,17795,49034,18286,53449,9882,34975,28935,29236,28776,6646,7030,6787,29313,29331,29333,50729,10207,35103,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1101,121000,58422,39851,13369,61275,9008,56489,65507,438,64761,61605,65506,60934,9363,56134,58894,22112,21778,4083,17617,49244,65494,482,14446,18771,17704,61602,3768,65493,4412,17666,49191,18609,54301,9234,34770,28569,28923,28471,6646,7030,6787,28903,28980,28985,51569,9540,34894,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1102,121110,59163,39635,13109,61916,8328,57169,65507,438,64761,62226,65506,61596,8661,56836,59687,21866,21251,3464,17504,49383,65494,482,14446,18989,17704,62202,3170,65493,3768,17548,49336,18856,55112,8627,34569,28269,28673,28230,6646,7030,6787,28570,28700,28710,52367,8917,34683,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1103,121220,59858,39431,12863,62509,7692,57805,65507,438,64761,62794,65506,62230,8003,57493,60434,21637,20751,2890,17401,49510,65494,482,14446,19170,17704,62757,2621,65493,3168,17440,49469,19055,55872,8055,34377,28021,28472,28038,6646,7030,6787,28296,28477,28493,53122,8333,34482,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1104,121330,60507,39243,12637,63053,7101,58396,65507,438,64761,63309,65506,62788,7390,58107,61133,21434,20278,2366,17309,49625,65494,482,14446,19314,17704,63264,2124,65493,2623,17342,49590,19215,56587,7530,34188,27813,28307,27884,6646,7030,6787,28067,28295,28319,53828,7785,34286,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1105,121440,61107,39069,12427,63548,6555,58942,65507,438,64761,63772,65506,63311,6822,58675,61780,21259,19824,1894,17228,49726,65494,482,14446,19431,17704,63721,1677,65493,2122,17256,49698,19346,57258,7053,33994,27633,28167,27755,6646,7030,6787,27873,28143,28176,54495,7289,34089,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1106,121550,61661,38908,12233,63980,6057,59440,65507,438,64761,64182,65506,63771,6300,59197,62379,21103,19395,1471,17159,49814,65494,482,14446,19527,17704,64130,1281,65493,1678,17181,49793,19452,57884,6617,33807,27478,28047,27647,6646,7030,6787,27704,28014,28057,55116,6835,33892,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1107,121660,62166,38762,12056,64370,5606,59891,65507,438,64761,64536,65506,64182,5826,59672,62929,20971,18993,1104,17100,49889,65494,482,14446,19611,17704,64487,939,65493,1283,17117,49875,19541,58463,6223,33620,27342,27944,27556,6646,7030,6787,27558,27904,27956,55695,6420,33703,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1108,121770,62621,38630,11897,64698,5204,60294,65507,438,64761,64834,65506,64531,5399,60099,63425,20868,18614,790,17053,49950,65494,482,14446,19683,17704,64791,653,65493,938,17064,49943,19618,58996,5880,33428,27224,27854,27478,6646,7030,6787,27432,27807,27871,56232,6054,33513,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1109,121880,63023,38511,11753,64956,4850,60648,65507,438,64761,65078,65506,64823,5021,60478,63866,20787,18260,531,17017,49997,65494,482,14446,19744,17704,65041,419,65493,652,17022,49997,19684,59482,5582,33237,27118,27772,27409,6646,7030,6787,27318,27722,27797,56722,5736,33319,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1110,121990,63376,38409,11630,65186,4546,60953,65507,438,64761,65267,65506,65067,4692,60807,64257,20729,17935,323,16993,50031,65494,482,14446,19797,17704,65238,241,65493,421,16992,50037,19739,59922,5330,33052,27024,27700,27350,6646,7030,6787,27218,27645,27732,57165,5457,33129,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1111,122100,63675,38322,11526,65346,4292,61208,65507,438,64761,65398,65506,65270,4412,61087,64593,20703,17638,174,16980,50050,65494,482,14446,19851,17704,65381,118,65493,240,16973,50064,19794,60315,5129,32863,26941,27635,27297,6646,7030,6787,27128,27577,27676,57566,5229,32943,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1112,122210,63920,38251,11441,65444,4089,61412,65507,438,64761,65473,65506,65395,4183,61318,64873,20701,17364,79,16978,50056,65494,482,14446,19896,17704,65468,52,65493,118,16966,50076,19844,60659,4974,32671,26862,27572,27247,6646,7030,6787,27048,27513,27624,57918,5049,32752,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1113,122320,64112,38195,11373,65493,3935,61566,65507,438,64761,65491,65506,65472,4004,61497,65098,20719,17117,40,16988,50047,65494,482,14446,19933,17704,65499,41,65493,52,16970,50075,19884,60955,4864,32484,26790,27510,27197,6646,7030,6787,26972,27449,27573,58223,4916,32568,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1114,122430,64239,38155,11324,65479,3833,61669,65507,438,64761,65456,65506,65493,3876,61626,65269,20763,16896,53,17009,50025,65494,482,14446,19978,17704,65479,84,65493,42,16986,50059,19922,61207,4803,32297,26724,27451,27151,6646,7030,6787,26902,27388,27525,58480,4825,32383,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1115,122540,64322,38132,11296,65409,3781,61722,65507,438,64761,65358,65506,65458,3799,61704,65383,20838,16705,130,17042,49988,65494,482,14446,20014,17704,65396,189,65493,84,17012,50030,19966,61404,4791,32106,26664,27393,27106,6646,7030,6787,26838,27330,27479,58694,4791,32200,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1116,122650,64350,38124,11287,65298,3781,61723,65507,438,64761,65209,65506,65360,3772,61731,65439,20935,16545,261,17086,49938,65494,482,14446,20049,17704,65259,345,65493,190,17051,49986,20001,61550,4831,31925,26606,27336,27061,6646,7030,6787,26778,27272,27433,58853,4807,32018,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1117,122760,64325,38132,11296,65109,3831,61674,65507,438,64761,65005,65506,65207,3797,61708,65444,21055,16411,443,17140,49874,65494,482,14446,20087,17704,65071,555,65493,344,17100,49929,20037,61649,4912,31742,26554,27281,27017,6646,7030,6787,26724,27215,27389,58967,4867,31841,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
1118,122870,64245,38155,11324,64886,3932,61574,65507,438,64761,64741,65506,65005,3873,61633,65391,21202,16305,681,17206,49796,65494,482,14446,20125,17704,64825,825,65493,552,17160,49858,20075,61699,5044,31560,26506,27223,26973,6646,7030,6787,26673,27161,27345,59039,4971,31660,0,705,683,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,65535,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
