0000001573,0000409375,-00980,002395,000643,000023,000939,-00184,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001574,0000409635,-00982,002422,000638,000003,000924,-00199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001575,0000409895,-00975,002476,000630,000009,000912,-00182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001576,0000410156,-00965,002399,000630,000035,000924,-00156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001577,0000410416,-00963,002407,000622,000050,000940,-00136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001578,0000410677,-00949,002364,000621,000039,000940,-00125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001579,0000410937,-00945,002355,000617,000040,000915,-00133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001580,0000411197,-00939,002359,000613,000023,000895,-00156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001581,0000411458,-00928,002453,000608,000012,000885,-00184,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001582,0000411718,-00932,002346,000614,000000,000871,-00192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001583,0000411979,-00925,002430,000608,000006,000862,-00179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001584,0000412239,-00920,002355,000606,000014,000862,-00157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001585,0000412500,-00918,002452,000598,000020,000872,-00153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001586,0000412760,-00910,002349,000590,000029,000871,-00154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001587,0000413020,-00902,002274,000593,000031,000854,-00147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001588,0000413281,-00905,002316,000593,000025,000835,-00151,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001589,0000413541,-00899,002235,000585,000018,000834,-00164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001590,0000413802,-00876,002258,000591,000021,000824,-00170,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001591,0000414062,-00883,002360,000579,000024,000815,-00161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001592,0000414322,-00876,002318,000576,000026,000800,-00147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001593,0000414583,-00879,002291,000575,000029,000810,-00137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001594,0000414843,-00865,002278,000578,000045,000815,-00127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001595,0000415104,-00865,002223,000572,000046,000797,-00126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001596,0000415364,-00858,002188,000570,000034,000777,-00136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001597,0000415625,-00854,002174,000567,000017,000764,-00156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001598,0000415885,-00847,002268,000564,000017,000746,-00176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001599,0000416145,-00848,002197,000558,000006,000727,-00185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001600,0000416406,-00836,002254,000546,000017,000725,-00157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001601,0000416666,-00836,002182,000546,000036,000738,-00121,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001602,0000416927,-00821,002223,000553,000074,000749,-00102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001603,0000417187,-00825,002141,000546,000092,000740,-00081,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001604,0000417447,-00827,002263,000547,000065,000717,-00094,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001605,0000417708,-00813,002251,000549,000040,000690,-00127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001606,0000417968,-00796,002249,000534,000019,000668,-00166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001607,0000418229,-00796,002115,000531,000029,000655,-00159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001608,0000418489,-00794,002206,000533,000053,000662,-00103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001609,0000418750,-00788,002194,000535,000104,000681,-00046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001610,0000419010,-00784,002097,000526,000146,000698,-00010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001611,0000419270,-00783,002063,000531,000148,000687,-00007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001612,0000419531,-00777,002114,000523,000104,000644,-00044,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001613,0000419791,-00767,002172,000516,000049,000596,-00107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001614,0000420052,-00780,002179,000521,000022,000558,-00165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001615,0000420312,-00771,002152,000512,000019,000550,-00155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001616,0000420572,-00759,002139,000512,000054,000566,-00093,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001617,0000420833,-00762,002077,000504,000115,000584,-00028,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001618,0000421093,-00744,002138,000502,000150,000593,000006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001619,0000421354,-00746,002043,000499,000144,000577,000008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001620,0000421614,-00744,002003,000501,000094,000529,-00043,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001621,0000421875,-00729,002144,000493,000045,000482,-00099,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001622,0000422135,-00723,002002,000493,000019,000453,-00151,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001623,0000422395,-00727,001967,000496,000029,000450,-00143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001624,0000422656,-00727,002198,000477,000059,000458,-00079,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001625,0000422916,-00712,002067,000481,000104,000468,-00025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001626,0000423177,-00711,001893,000479,000126,000465,000012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001627,0000423437,-00707,001980,000480,000112,000443,-00013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001628,0000423697,-00705,001918,000474,000068,000403,-00045,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001629,0000423958,-00705,001923,000476,000036,000363,-00094,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001630,0000424218,-00701,001942,000480,000019,000339,-00129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001631,0000424479,-00702,002036,000472,000017,000341,-00123,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001632,0000424739,-00694,001934,000468,000048,000337,-00085,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001633,0000425000,-00692,001862,000461,000073,000330,-00044,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001634,0000425260,-00688,001990,000464,000080,000317,-00025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001635,0000425520,-00686,002017,000461,000061,000294,-00039,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001636,0000425781,-00668,002001,000456,000033,000262,-00081,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001637,0000426041,-00670,001913,000458,000012,000237,-00117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001638,0000426302,-00664,001933,000448,-00002,000220,-00130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001639,0000426562,-00663,001932,000449,000006,000222,-00124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001640,0000426822,-00659,001919,000454,000020,000205,-00101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001641,0000427083,-00661,001949,000451,000038,000197,-00075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001642,0000427343,-00649,001859,000446,000038,000178,-00063,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001643,0000427604,-00644,001903,000439,000022,000164,-00082,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001644,0000427864,-00643,001886,000434,000005,000148,-00106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001645,0000428125,-00641,001889,000433,-00005,000124,-00117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001646,0000428385,-00641,001991,000436,-00009,000110,-00122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001647,0000428645,-00637,001844,000435,-00003,000106,-00122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001648,0000428906,-00629,001941,000436,000007,000093,-00110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001649,0000429166,-00631,001859,000428,000009,000075,-00083,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001650,0000429427,-00628,001954,000434,000010,000064,-00078,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001651,0000429687,-00612,001847,000424,000015,000061,-00090,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001652,0000429947,-00605,001829,000416,000012,000046,-00103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001653,0000430208,-00612,001813,000424,000005,000033,-00104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001654,0000430468,-00604,001849,000415,000005,000021,-00100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001655,0000430729,-00600,001775,000416,000007,000011,-00099,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001656,0000430989,-00603,001763,000419,000010,-00002,-00097,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001657,0000431250,-00593,001770,000404,000013,-00014,-00083,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001658,0000431510,-00588,001763,000409,000029,-00014,-00064,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001659,0000431770,-00589,001755,000407,000033,-00020,-00068,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001660,0000432031,-00583,001700,000406,000025,-00029,-00082,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001661,0000432291,-00584,001810,000401,000005,-00050,-00092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001662,0000432552,-00577,001751,000404,-00011,-00075,-00110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001663,0000432812,-00570,001775,000397,-00016,-00085,-00119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001664,0000433072,-00566,001779,000390,000000,-00085,-00100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001665,0000433333,-00559,001877,000392,000025,-00072,-00056,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001666,0000433593,-00565,001685,000382,000060,-00067,-00033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001667,0000433854,-00569,001662,000383,000072,-00067,-00019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001668,0000434114,-00553,001771,000386,000062,-00087,-00037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001669,0000434375,-00549,001654,000388,000026,-00111,-00067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001670,0000434635,-00553,001715,000383,000004,-00131,-00091,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001671,0000434895,-00550,001706,000379,000014,-00144,-00092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001672,0000435156,-00554,001580,000374,000052,-00127,-00050,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001673,0000435416,-00535,001748,000372,000083,-00100,000007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001674,0000435677,-00542,001602,000380,000119,-00087,000049,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001675,0000435937,-00534,001670,000378,000121,-00094,000051,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001676,0000436197,-00526,001751,000373,000094,-00122,000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001677,0000436458,-00530,001635,000364,000037,-00159,-00050,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001678,0000436718,-00526,001617,000366,000007,-00195,-00090,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001679,0000436979,-00525,001705,000366,000010,-00200,-00092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001680,0000437239,-00522,001631,000360,000048,-00178,-00036,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001681,0000437500,-00514,001585,000356,000099,-00151,000028,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001682,0000437760,-00511,001579,000361,000130,-00137,000075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001683,0000438020,-00511,001601,000357,000123,-00144,000074,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001684,0000438281,-00507,001658,000353,000084,-00174,000016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001685,0000438541,-00513,001501,000354,000038,-00209,-00038,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001686,0000438802,-00510,001569,000351,000012,-00238,-00081,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001687,0000439062,-00505,001522,000349,000017,-00242,-00059,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001688,0000439322,-00500,001555,000348,000045,-00217,-00021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001689,0000439583,-00502,001461,000348,000093,-00200,000038,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001690,0000439843,-00496,001632,000342,000116,-00186,000072,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001691,0000440104,-00490,001504,000350,000099,-00197,000065,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001692,0000440364,-00489,001553,000336,000057,-00225,000017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001693,0000440625,-00486,001584,000335,000021,-00264,-00041,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001694,0000440885,-00474,001530,000336,000004,-00279,-00066,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001695,0000441145,-00482,001483,000335,000008,-00280,-00048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001696,0000441406,-00473,001528,000331,000035,-00265,-00014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001697,0000441666,-00469,001414,000333,000058,-00255,000015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001698,0000441927,-00476,001429,000332,000069,-00252,000034,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001699,0000442187,-00460,001463,000331,000047,-00263,000014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001700,0000442447,-00471,001411,000320,000015,-00281,-00019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001701,0000442708,-00465,001539,000318,-00003,-00304,-00058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001702,0000442968,-00460,001544,000321,-00007,-00319,-00069,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001703,0000443229,-00453,001429,000321,-00005,-00321,-00049,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001704,0000443489,-00450,001419,000315,000009,-00312,-00032,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001705,0000443750,-00449,001497,000314,000020,-00305,-00012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001706,0000444010,-00446,001411,000306,000028,-00308,-00010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001707,0000444270,-00438,001437,000318,000014,-00317,-00021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001708,0000444531,-00448,001584,000310,-00004,-00326,-00039,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001709,0000444791,-00437,001463,000306,-00010,-00336,-00053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001710,0000445052,-00429,001421,000305,-00019,-00343,-00060,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001711,0000445312,-00433,001446,000301,-00011,-00344,-00043,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001712,0000445572,-00438,001353,000303,-00003,-00346,-00042,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001713,0000445833,-00432,001436,000300,-00001,-00344,-00036,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001714,0000446093,-00428,001449,000303,000000,-00342,-00025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001715,0000446354,-00427,001442,000297,-00011,-00341,-00029,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001716,0000446614,-00425,001343,000300,000000,-00351,-00036,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001717,0000446875,-00426,001354,000293,-00004,-00356,-00042,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001718,0000447135,-00423,001475,000297,-00008,-00360,-00048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001719,0000447395,-00424,001443,000297,-00006,-00365,-00039,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001720,0000447656,-00417,001384,000296,-00008,-00365,-00035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001721,0000447916,-00411,001362,000297,-00003,-00360,-00020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001722,0000448177,-00403,001361,000293,000010,-00351,-00012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001723,0000448437,-00407,001384,000282,000014,-00351,-00018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001724,0000448697,-00406,001234,000287,000004,-00358,-00016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001725,0000448958,-00406,001294,000288,000001,-00365,-00031,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001726,0000449218,-00397,001274,000283,-00019,-00382,-00050,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001727,0000449479,-00401,001270,000284,-00022,-00390,-00058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001728,0000449739,-00392,001334,000282,-00010,-00384,-00041,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001729,0000450000,-00389,001445,000270,000009,-00365,-00006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001730,0000450260,-00395,001245,000276,000032,-00346,000022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001731,0000450520,-00390,001257,000276,000052,-00341,000035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001732,0000450781,-00389,001255,000277,000038,-00348,000024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001733,0000451041,-00391,001322,000269,000021,-00369,-00004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001734,0000451302,-00380,001398,000271,000000,-00386,-00029,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001735,0000451562,-00379,001240,000264,000001,-00388,-00032,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001736,0000451822,-00374,001160,000266,000032,-00375,000009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001737,0000452083,-00373,001255,000269,000078,-00348,000065,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001738,0000452343,-00382,001233,000258,000102,-00317,000101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001739,0000452604,-00365,001148,000262,000110,-00317,000108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001740,0000452864,-00372,001205,000261,000074,-00341,000073,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001741,0000453125,-00365,001258,000255,000026,-00370,000012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001742,0000453385,-00358,001229,000258,-00007,-00403,-00033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001743,0000453645,-00357,001197,000252,-00007,-00412,-00027,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001744,0000453906,-00360,001224,000256,000026,-00386,000024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001745,0000454166,-00360,001186,000257,000074,-00353,000088,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001746,0000454427,-00359,001187,000256,000108,-00327,000122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001747,0000454687,-00356,001115,000250,000107,-00326,000119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001748,0000454947,-00360,001137,000244,000068,-00350,000084,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001749,0000455208,-00348,001121,000253,000024,-00393,000029,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001750,0000455468,-00350,001145,000249,-00008,-00416,-00013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001751,0000455729,-00353,001160,000246,000000,-00419,-00002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001752,0000455989,-00348,001167,000248,000039,-00402,000041,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001753,0000456250,-00346,001157,000239,000073,-00367,000089,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001754,0000456510,-00334,001116,000232,000096,-00351,000118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001755,0000456770,-00332,001175,000235,000084,-00353,000109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001756,0000457031,-00343,001099,000244,000053,-00375,000075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001757,0000457291,-00332,001162,000239,000012,-00407,000029,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001758,0000457552,-00336,001111,000240,-00008,-00430,-00004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001759,0000457812,-00326,001122,000236,-00009,-00431,000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001760,0000458072,-00328,001138,000238,000015,-00419,000040,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001761,0000458333,-00320,001085,000234,000045,-00397,000078,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001762,0000458593,-00329,001083,000230,000048,-00385,000089,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001763,0000458854,-00321,001080,000228,000032,-00390,000075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001764,0000459114,-00314,001014,000235,000012,-00413,000039,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001765,0000459375,-00320,000984,000221,-00012,-00434,000006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001766,0000459635,-00316,001121,000225,-00020,-00454,-00002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001767,0000459895,-00320,001179,000228,-00021,-00449,000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001768,0000460156,-00324,001058,000228,-00009,-00439,000028,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001769,0000460416,-00311,001101,000228,000000,-00429,000045,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001770,0000460677,-00312,001154,000230,-00001,-00426,000049,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001771,0000460937,-00314,001094,000227,-00006,-00430,000035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001772,0000461197,-00313,001012,000222,-00020,-00443,000013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001773,0000461458,-00302,001115,000227,-00031,-00456,000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001774,0000461718,-00299,001086,000222,-00027,-00461,-00004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001775,0000461979,-00304,001115,000224,-00029,-00460,000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001776,0000462239,-00305,000965,000220,-00023,-00450,000016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001777,0000462500,-00299,000925,000217,-00011,-00447,000031,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001778,0000462760,-00302,000878,000212,-00021,-00445,000028,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001779,0000463020,-00293,000956,000217,-00022,-00445,000023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001780,0000463281,-00289,001014,000207,-00016,-00453,000010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001781,0000463541,-00289,001002,000207,-00022,-00456,000009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001782,0000463802,-00292,001068,000219,-00021,-00462,000014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001783,0000464062,-00296,001013,000207,-00027,-00459,000014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001784,0000464322,-00281,001015,000213,-00025,-00458,000024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001785,0000464583,-00285,001088,000208,-00011,-00453,000031,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001786,0000464843,-00288,000993,000203,-00001,-00449,000043,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001787,0000465104,-00279,000907,000213,-00006,-00444,000045,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001788,0000465364,-00278,000951,000203,-00004,-00447,000038,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001789,0000465625,-00273,000896,000189,-00019,-00461,000024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001790,0000465885,-00279,000930,000193,-00031,-00466,000005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001791,0000466145,-00276,001014,000199,-00037,-00474,000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001792,0000466406,-00277,000912,000196,-00025,-00464,000016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001793,0000466666,-00272,000928,000196,-00003,-00449,000047,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001794,0000466927,-00279,000923,000185,000023,-00432,000081,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001795,0000467187,-00278,000998,000192,000039,-00426,000091,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001796,0000467447,-00274,000970,000199,000025,-00432,000070,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001797,0000467708,-00263,000972,000194,000003,-00443,000052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001798,0000467968,-00260,000934,000197,-00020,-00460,000029,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001799,0000468229,-00266,000974,000190,-00018,-00468,000020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001800,0000468489,-00272,000921,000194,000011,-00451,000058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001801,0000468750,-00263,000847,000182,000050,-00428,000112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001802,0000469010,-00258,000925,000187,000082,-00395,000146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0000001803,0000469270,-00254,000975,000181,000097,-00391,000157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
